,Probanden_ID__lfdn__AppNr,Probanden_ID__lfdn,Datum_1_Interview,Datum_2_Interview,Datum_3_Interview,Datum_4_Interview,V1,V01,V2,V3,V4_1_Interview,V4_2_Interview,V4_3_Interview,V4_4_Interview,V6_1_Interview,V6_2_Interview,V6_3_Interview,V6_4_Interview,V10,V11,V12_1_Interview,V12_2_Interview,V12_3_Interview,V12_4_Interview,V13,V14,V17_2_Interview,V17_3_Interview,V17_4_Interview,V18_2_Interview,V18_3_Interview,V18_4_Interview,V19_2_Interview,V19_3_Interview,V19_4_Interview,V20_2_Interview,V20_3_Interview,V20_4_Interview,V21_2_Interview,V21_3_Interview,V21_4_Interview,Miss_row_%,Days_Between_2_and_1_Interview,Days_Between_3_and_2_Interview,Days_Between_4_and_3_Interview
4103,CS_4__342__10,CS_4__342,2018-04-10 00:00:00,2018-05-12 00:00:00,2018-05-12 00:00:00,2018-07-06 00:00:00,Mobile,346.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,1.0,6.0,6.0,7.0,7,4.0,1.0,6.0,7.0,7.0,2.0,2.0,2.0,8.0,8.0,8.0,6.0,6,6.0,3.0,3.0,3.0,5.454545454545453,32.0,0.0,55.0
4105,SO_1__344__10,SO_1__344,2018-03-23 00:00:00,2018-04-23 00:00:00,2018-06-04 00:00:00,2018-07-02 00:00:00,Mango,325.0,1.0,1.0,6.0,5.0,7.0,7.0,5.0,5.0,1.0,1.0,1.0,1.0,6.0,7.0,7.0,6,10.0,5.0,5.0,1.0,1.0,2.0,9.0,2.0,7.0,4.0,2.0,6.0,2,1.0,5.0,1.0,1.0,5.454545454545453,31.0,42.0,28.0
4106,SO_2__345__10,SO_2__345,2018-03-30 00:00:00,2018-04-30 00:00:00,2018-06-05 00:00:00,2018-07-07 00:00:00,Messenger,172.0,2.0,1.0,2.0,1.0,1.0,1.0,10.0,10.0,9.0,9.0,1.0,1.0,9.0,10.0,9.0,9,10.0,10.0,7.0,10.0,10.0,8.0,7.0,10.0,10.0,9.0,9.0,10.0,10,9.0,10.0,10.0,9.0,3.6363636363636402,31.0,36.0,32.0
4108,SO_4__347__10,SO_4__347,2018-04-02 00:00:00,2018-05-02 00:00:00,2018-06-02 00:00:00,2018-07-05 00:00:00,Immoscout,266.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,7.0,5.0,7.0,6,7.0,8.0,3.0,6.0,8.0,3.0,3.0,2.0,8.0,6.0,5.0,5.0,7,5.0,3.0,7.0,6.0,5.454545454545453,30.0,31.0,33.0
4110,CR1__349__10,CR1__349,2018-03-23 00:00:00,2018-04-27 00:00:00,2018-06-25 00:00:00,2018-07-17 00:00:00,Xing,606.0,1.0,1.0,5.0,5.0,6.0,6.0,6.0,5.0,8.0,8.0,1.0,1.0,7.0,7.0,7.0,6,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,8.0,8.0,7.0,8,8.0,4.0,7.0,7.0,3.6363636363636402,35.0,59.0,22.0
4112,AF3__351__10,AF3__351,2018-03-27 00:00:00,2018-05-01 00:00:00,2018-06-22 00:00:00,2018-07-18 00:00:00,Kicktip,294.0,2.0,1.0,4.0,4.0,3.0,3.0,6.0,8.0,6.0,6.0,1.0,1.0,7.0,8.0,8.0,8,10.0,8.0,3.0,6.0,6.0,4.0,3.0,3.0,8.0,9.0,9.0,7.0,10,10.0,6.0,8.0,8.0,5.454545454545453,35.0,52.0,26.0
4114,SH5__353__10,SH5__353,2018-04-03 00:00:00,2018-05-07 00:00:00,2018-06-22 00:00:00,2018-07-17 00:00:00,Tipico,537.0,1.0,1.0,5.0,5.0,3.0,4.0,6.0,8.0,5.0,8.0,1.0,5.0,7.0,6.0,5.0,8,6.0,7.0,3.0,5.0,8.0,5.0,4.0,8.0,8.0,8.0,8.0,8.0,4,6.0,8.0,6.0,8.0,3.6363636363636402,34.0,46.0,25.0
4118,UH1__357__10,UH1__357,2018-04-06 00:00:00,2018-05-04 00:00:00,2018-06-04 00:00:00,2018-07-04 00:00:00,iBooks,657.0,1.0,1.0,6.0,7.0,6.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1,1.0,1.0,1.0,1.0,5.454545454545453,28.0,31.0,30.0
4121,CM_2__360__10,CM_2__360,2018-04-05 00:00:00,2018-05-06 00:00:00,2018-06-06 00:00:00,2018-07-08 00:00:00,Google Fotos,808.0,1.0,1.0,4.0,5.0,4.0,3.0,6.0,6.0,7.0,8.0,1.0,1.0,5.0,8.0,8.0,8,8.0,8.0,1.0,3.0,7.0,5.0,5.0,5.0,8.0,9.0,9.0,5.0,10,8.0,8.0,7.0,8.0,5.454545454545453,31.0,31.0,32.0
4124,CM_5__363__10,CM_5__363,2018-04-09 00:00:00,2018-05-08 00:00:00,2018-06-08 00:00:00,2018-07-06 00:00:00,Spotify,505.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,9.0,8.0,8.0,1.0,1.0,8.0,10.0,9.0,9,10.0,8.0,1.0,2.0,3.0,8.0,8.0,5.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,29.0,31.0,28.0
4125,HL_1__364__10,HL_1__364,2018-03-20 00:00:00,2018-04-21 00:00:00,2018-06-02 00:00:00,2018-07-06 00:00:00,RP-Online,444.0,2.0,1.0,3.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,1.0,1.0,9.0,8.0,3.0,4,10.0,10.0,1.0,1.0,1.0,5.0,4.0,4.0,10.0,9.0,9.0,7.0,5,5.0,8.0,8.0,8.0,5.454545454545453,32.0,42.0,34.0
4126,HL_2__365__10,HL_2__365,2018-03-20 00:00:00,2018-04-21 00:00:00,2018-06-02 00:00:00,2018-07-06 00:00:00,AldiTalk,24.0,1.0,1.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,1.0,1.0,10.0,10.0,10.0,10,10.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,32.0,42.0,34.0
4127,HL_3__366__10,HL_3__366,2018-03-20 00:00:00,2018-04-21 00:00:00,2018-06-02 00:00:00,2018-07-06 00:00:00,AldiTalk,24.0,1.0,1.0,5.0,6.0,6.0,6.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,4.0,5.0,5,3.0,10.0,5.0,5.0,5.0,1.0,1.0,2.0,8.0,8.0,8.0,10.0,10,10.0,5.0,5.0,5.0,5.454545454545453,32.0,42.0,34.0
4128,HL_4__367__10,HL_4__367,2018-03-21 00:00:00,2018-04-22 00:00:00,2018-06-04 00:00:00,2018-07-06 00:00:00,Spotify,505.0,2.0,2.0,1.0,1.0,1.0,1.0,10.0,6.0,6.0,6.0,2.0,1.0,10.0,9.0,9.0,9,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,8.0,8.0,8.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,32.0,43.0,32.0
4129,HL_5__368__10,HL_5__368,2018-03-21 00:00:00,2018-04-22 00:00:00,2018-06-04 00:00:00,2018-07-06 00:00:00,YouTube,613.0,2.0,1.0,1.0,2.0,2.0,2.0,10.0,8.0,7.0,7.0,1.0,1.0,5.0,9.0,9.0,9,10.0,6.0,6.0,6.0,6.0,8.0,9.0,9.0,8.0,8.0,8.0,10.0,10,10.0,5.0,5.0,5.0,5.454545454545453,32.0,43.0,32.0
4130,PM13__369__10,PM13__369,2018-03-21 00:00:00,2018-04-19 00:00:00,2018-05-16 00:00:00,2018-06-30 00:00:00,Telegram,527.0,1.0,1.0,6.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3.6363636363636402,29.0,27.0,45.0
4131,SF2601__370__10,SF2601__370,2018-03-29 00:00:00,2018-04-28 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,ADAC Spritpreise,14.0,1.0,1.0,4.0,4.0,3.0,4.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,10.0,10.0,6,10.0,5.0,8.0,9.0,8.0,1.0,3.0,2.0,9.0,9.0,6.0,10.0,10,10.0,10.0,9.0,7.0,3.6363636363636402,30.0,29.0,34.0
4132,AM0601__371__10,AM0601__371,2018-03-29 00:00:00,2018-04-28 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,H&M,241.0,1.0,1.0,2.0,2.0,3.0,2.0,5.0,5.0,6.0,9.0,1.0,1.0,7.0,8.0,8.0,8,7.0,5.0,8.0,7.0,8.0,8.0,8.0,9.0,7.0,7.0,9.0,8.0,9,8.0,7.0,7.0,8.0,5.454545454545453,30.0,29.0,34.0
4133,KL0602__372__10,KL0602__372,2018-03-28 00:00:00,2018-04-30 00:00:00,2018-05-27 00:00:00,2018-06-30 00:00:00,Dazn,125.0,2.0,2.0,4.0,4.0,4.0,4.0,7.0,10.0,10.0,8.0,10.0,10.0,8.0,8.0,10.0,10,8.0,8.0,7.0,7.0,10.0,7.0,7.0,10.0,8.0,8.0,9.0,9.0,9,9.0,8.0,8.0,8.0,3.6363636363636402,33.0,27.0,34.0
4134,JB0708__373__10,JB0708__373,2018-04-04 00:00:00,2018-05-04 00:00:00,2018-06-02 00:00:00,2018-07-04 00:00:00,IHN,818.0,1.0,1.0,3.0,4.0,3.0,3.0,5.0,3.0,9.0,5.0,1.0,1.0,10.0,8.0,9.0,8,10.0,8.0,8.0,10.0,7.0,6.0,1.0,2.0,9.0,10.0,5.0,8.0,10,10.0,8.0,10.0,8.0,5.454545454545453,30.0,29.0,32.0
4135,T1__374__10,T1__374,2018-04-08 00:00:00,2018-05-05 00:00:00,2018-06-12 00:00:00,2018-07-13 00:00:00,Fitbit,188.0,2.0,2.0,2.0,1.0,1.0,3.0,7.0,9.0,9.0,9.0,1.0,8.0,10.0,9.0,9.0,9,10.0,10.0,10.0,10.0,10.0,1.0,5.0,1.0,8.0,8.0,8.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,27.0,38.0,31.0
4147,LS_3__386__10,LS_3__386,2018-04-11 00:00:00,2018-05-04 00:00:00,2018-06-06 00:00:00,2018-06-10 00:00:00,Wunderlist,605.0,1.0,1.0,3.0,3.0,2.0,2.0,6.0,8.0,9.0,10.0,1.0,1.0,6.0,8.0,8.0,8,8.0,7.0,10.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,10.0,9,9.0,8.0,9.0,9.0,10.909090909090907,23.0,33.0,4.0
4152,K_5__391__10,K_5__391,2018-04-09 00:00:00,2018-05-12 00:00:00,2018-06-13 00:00:00,2018-07-11 00:00:00,Shazam,463.0,1.0,1.0,6.0,7.0,3.0,5.0,5.0,6.0,3.0,4.0,1.0,5.0,10.0,10.0,9.0,6,10.0,10.0,1.0,3.0,4.0,1.0,7.0,5.0,9.0,5.0,5.0,4.0,4,7.0,4.0,2.0,6.0,3.6363636363636402,33.0,32.0,28.0
4156,det18__395__10,det18__395,2018-03-30 00:00:00,2018-05-09 00:00:00,2018-06-13 00:00:00,2018-07-14 00:00:00,Rebuy,664.0,1.0,1.0,6.0,7.0,7.0,7.0,3.0,1.0,4.0,4.0,1.0,10.0,5.0,10.0,8.0,8,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,1.0,5,5.0,10.0,10.0,10.0,3.6363636363636402,40.0,35.0,31.0
4160,110__399__10,110__399,2018-04-05 00:00:00,2018-05-14 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,Rückenfit,920.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,5.0,1.0,1.0,1.0,6.0,8.0,8.0,8,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,2.0,1,1.0,1.0,1.0,1.0,9.090909090909093,39.0,45.0,20.0
4161,111__400__10,111__400,2018-04-10 00:00:00,2018-05-14 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,Google,228.0,1.0,1.0,2.0,1.0,2.0,4.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,10.0,10.0,10,10.0,10.0,7.0,6.0,6.0,4.0,5.0,3.0,10.0,10.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,34.0,45.0,20.0
4162,112__401__10,112__401,2018-04-10 00:00:00,2018-05-14 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,Glamour Shopping Week,805.0,2.0,1.0,6.0,7.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,2.0,6,4.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,3.0,10.0,10,1.0,8.0,1.0,3.0,5.454545454545453,34.0,45.0,20.0
4163,113__402__10,113__402,2018-04-10 00:00:00,2018-05-14 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,Heizöl 24,811.0,1.0,1.0,2.0,2.0,4.0,4.0,10.0,8.0,10.0,10.0,1.0,1.0,8.0,9.0,9.0,10,10.0,6.0,8.0,4.0,6.0,2.0,2.0,2.0,7.0,10.0,10.0,10.0,9,10.0,9.0,10.0,10.0,5.454545454545453,34.0,45.0,20.0
4164,114__403__10,114__403,2018-04-10 00:00:00,2018-05-15 00:00:00,2018-06-28 00:00:00,2018-07-18 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,7.0,10.0,1.0,1.0,8.0,7.0,7.0,10,10.0,8.0,9.0,10.0,10.0,3.0,6.0,10.0,8.0,8.0,10.0,10.0,10,10.0,9.0,9.0,10.0,5.454545454545453,35.0,44.0,20.0
4165,DB_1__404__10,DB_1__404,2018-04-03 00:00:00,2018-05-05 00:00:00,2018-06-07 00:00:00,2018-07-13 00:00:00,Amazon,27.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,10.0,10.0,10.0,8.0,1.0,5.0,9.0,10.0,10,5.0,5.0,7.0,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10.0,9.0,10.0,10.0,5.454545454545453,32.0,33.0,36.0
4167,DB_3__406__10,DB_3__406,2018-04-07 00:00:00,2018-05-08 00:00:00,2018-06-10 00:00:00,2018-07-14 00:00:00,Comunio,116.0,2.0,1.0,7.0,2.0,5.0,5.0,5.0,10.0,9.0,9.0,1.0,1.0,6.0,10.0,8.0,8,5.0,6.0,10.0,8.0,8.0,10.0,9.0,9.0,8.0,8.0,8.0,10.0,10,10.0,10.0,8.0,8.0,5.454545454545453,31.0,33.0,34.0
4168,DB_4__407__10,DB_4__407,2018-04-08 00:00:00,2018-05-08 00:00:00,2018-06-10 00:00:00,2018-07-14 00:00:00,NTV,373.0,2.0,1.0,4.0,1.0,2.0,2.0,5.0,6.0,9.0,9.0,1.0,1.0,7.0,9.0,8.0,8,10.0,2.0,9.0,8.0,8.0,8.0,5.0,5.0,10.0,8.0,8.0,10.0,9,9.0,10.0,9.0,9.0,5.454545454545453,30.0,33.0,34.0
4169,DB_5__408__10,DB_5__408,2018-04-10 00:00:00,2018-05-10 00:00:00,2018-06-10 00:00:00,2018-07-15 00:00:00,Ebay,154.0,1.0,1.0,6.0,7.0,5.0,5.0,5.0,6.0,8.0,8.0,1.0,1.0,8.0,6.0,5.0,5,10.0,8.0,5.0,2.0,2.0,7.0,5.0,5.0,6.0,7.0,7.0,7.0,4,4.0,10.0,8.0,8.0,5.454545454545453,30.0,31.0,35.0
4170,ME_1__409__10,ME_1__409,2018-03-15 00:00:00,2018-04-20 00:00:00,2018-05-26 00:00:00,2018-07-09 00:00:00,DB Navigator,126.0,1.0,1.0,6.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,7.0,4.0,3.0,4,10.0,8.0,5.0,7.0,8.0,1.0,2.0,2.0,8.0,9.0,8.0,6.0,6,9.0,10.0,10.0,10.0,1.818181818181813,36.0,36.0,44.0
4171,US_1__410__10,US_1__410,2018-03-20 00:00:00,2018-04-20 00:00:00,2018-06-23 00:00:00,2018-07-19 00:00:00,AmazonPrime,31.0,2.0,1.0,3.0,7.0,6.0,5.0,10.0,10.0,9.0,10.0,9.0,1.0,5.0,10.0,10.0,9,10.0,5.0,5.0,7.0,8.0,8.0,7.0,9.0,7.0,6.0,7.0,7.0,10,10.0,7.0,7.0,5.0,1.818181818181813,31.0,64.0,26.0
4172,TU_1__411__10,TU_1__411,2018-04-02 00:00:00,2018-05-10 00:00:00,2018-06-12 00:00:00,2018-07-16 00:00:00,Facebook,170.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,9.0,9.0,8.0,1.0,1.0,4.0,5.0,4.0,4,10.0,9.0,7.0,6.0,6.0,7.0,6.0,7.0,4.0,5.0,4.0,8.0,9,10.0,7.0,8.0,10.0,1.818181818181813,38.0,33.0,34.0
4173,CC_1__412__10,CC_1__412,2018-04-10 00:00:00,2018-05-20 00:00:00,2018-06-23 00:00:00,2018-07-29 00:00:00,Xing,606.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,5.0,7.0,5.0,1.0,9.0,8.0,9.0,8,9.0,5.0,10.0,10.0,10.0,10.0,10.0,9.0,6.0,6.0,7.0,10.0,10,10.0,4.0,5.0,7.0,1.818181818181813,40.0,34.0,36.0
4174,IE_1__413__10,IE_1__413,2018-04-11 00:00:00,2018-05-20 00:00:00,2018-06-27 00:00:00,2018-07-19 00:00:00,Safari,451.0,2.0,1.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,5.0,7,6.0,7.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,2.0,3,4.0,4.0,5.0,5.0,1.818181818181813,39.0,38.0,22.0
4180,SS_01__1__11,SS_01__1,2018-01-03 00:00:00,2018-01-31 00:00:00,2018-02-28 00:00:00,2018-03-28 00:00:00,Fernbusse.de,180.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,7.2727272727272805,28.0,28.0,28.0
4181,JH_02__2__11,JH_02__2,2018-01-04 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-03-29 00:00:00,Spotify,505.0,2.0,1.0,5.0,4.0,3.0,3.0,9.0,8.0,6.0,9.0,1.0,2.0,7.0,9.0,8.0,8,10.0,7.0,10.0,7.0,8.0,8.0,8.0,5.0,8.0,7.0,8.0,9.0,10,10.0,7.0,6.0,8.0,3.6363636363636402,28.0,28.0,28.0
4182,CH_03__3__11,CH_03__3,2018-01-05 00:00:00,2018-02-02 00:00:00,2018-03-02 00:00:00,2018-03-30 00:00:00,Web.de,588.0,1.0,1.0,2.0,1.0,1.0,1.0,10.0,10.0,10.0,10.0,1.0,1.0,10.0,5.0,10.0,10,10.0,10.0,10.0,10.0,10.0,2.0,5.0,3.0,2.0,5.0,10.0,10.0,10,10.0,10.0,10.0,10.0,5.454545454545453,28.0,28.0,28.0
4183,NR_04__4__11,NR_04__4,2018-01-05 00:00:00,2018-02-02 00:00:00,2018-03-02 00:00:00,2018-03-30 00:00:00,Smartrunner,483.0,1.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,4.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5,5.0,1.0,1.0,1.0,7.2727272727272805,28.0,28.0,28.0
4184,MD_05__5__11,MD_05__5,2018-01-06 00:00:00,2018-02-04 00:00:00,2018-03-04 00:00:00,2018-03-31 00:00:00,Sparkasse Push TAN,496.0,1.0,1.0,4.0,5.0,6.0,3.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,9.0,9,10.0,10.0,1.0,1.0,4.0,1.0,1.0,1.0,10.0,8.0,10.0,4.0,5,10.0,10.0,10.0,10.0,3.6363636363636402,29.0,28.0,27.0
4185,BO_06__6__11,BO_06__6,2018-01-06 00:00:00,2018-02-04 00:00:00,2018-03-04 00:00:00,2018-03-31 00:00:00,9Gag,6.0,2.0,1.0,2.0,1.0,2.0,2.0,8.0,5.0,7.0,5.0,1.0,1.0,10.0,10.0,10.0,9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,10.0,8,8.0,10.0,1.0,1.0,5.454545454545453,29.0,28.0,27.0
4186,BK_07__7__11,BK_07__7,2018-01-06 00:00:00,2018-02-04 00:00:00,2018-03-04 00:00:00,2018-03-31 00:00:00,HVB Banking,259.0,1.0,1.0,2.0,2.0,2.0,7.0,3.0,6.0,9.0,1.0,1.0,1.0,9.0,9.0,9.0,1,10.0,9.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,10.0,1.0,9.0,10,1.0,9.0,10.0,1.0,5.454545454545453,29.0,28.0,27.0
4187,JL_08__8__11,JL_08__8,2018-01-06 00:00:00,2018-02-03 00:00:00,2018-03-03 00:00:00,2018-03-31 00:00:00,Instagram,272.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,9.0,9.0,10.0,1.0,2.0,10.0,8.0,9.0,10,10.0,10.0,10.0,10.0,10.0,9.0,7.0,8.0,8.0,9.0,10.0,10.0,10,10.0,10.0,10.0,10.0,3.6363636363636402,28.0,28.0,28.0
4188,NS_09__9__11,NS_09__9,2018-01-11 00:00:00,2018-02-07 00:00:00,2018-03-08 00:00:00,2018-04-05 00:00:00,Zalando,614.0,1.0,1.0,7.0,7.0,4.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,7.0,1,6.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4,5.0,1.0,5.0,1.0,5.454545454545453,27.0,29.0,28.0
4189,NH_10__10__11,NH_10__10,2018-01-13 00:00:00,2018-02-07 00:00:00,2018-03-10 00:00:00,2018-04-07 00:00:00,Amazon Prime Video,31.0,2.0,1.0,5.0,5.0,2.0,3.0,7.0,8.0,8.0,8.0,1.0,1.0,7.0,8.0,8.0,8,10.0,7.0,1.0,6.0,9.0,5.0,7.0,8.0,5.0,8.0,8.0,6.0,9,9.0,6.0,8.0,8.0,5.454545454545453,25.0,31.0,28.0
4190,KH_11__11__11,KH_11__11,2018-01-13 00:00:00,2018-02-10 00:00:00,2018-03-10 00:00:00,2018-04-07 00:00:00,Candy Crush,93.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,8.0,9.0,9.0,1.0,7.0,10.0,10.0,10.0,10,10.0,8.0,10.0,10.0,9.0,8.0,8.0,9.0,9.0,10.0,9.0,10.0,10,10.0,10.0,9.0,8.0,3.6363636363636402,28.0,28.0,28.0
4191,SK_12__12__11,SK_12__12,2018-01-13 00:00:00,2018-02-10 00:00:00,2018-03-10 00:00:00,2018-04-07 00:00:00,Promiflash,420.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,3.0,8.0,9.0,1.0,1.0,8.0,7.0,7.0,9,10.0,1.0,10.0,8.0,10.0,8.0,8.0,4.0,8.0,8.0,8.0,10.0,10,10.0,7.0,9.0,8.0,5.454545454545453,28.0,28.0,28.0
4193,MW_14__14__11,MW_14__14,2018-01-14 00:00:00,2018-02-11 00:00:00,2018-03-11 00:00:00,2018-04-08 00:00:00,Kicker,292.0,2.0,1.0,2.0,1.0,1.0,1.0,10.0,9.0,7.0,5.0,1.0,1.0,10.0,10.0,8.0,7,10.0,10.0,10.0,9.0,8.0,10.0,8.0,3.0,10.0,8.0,7.0,10.0,7,10.0,10.0,7.0,10.0,5.454545454545453,28.0,28.0,28.0
4194,MF_15__15__11,MF_15__15,2018-01-14 00:00:00,2018-02-11 00:00:00,2018-03-11 00:00:00,2018-04-08 00:00:00,TV On Air,551.0,1.0,1.0,4.0,4.0,4.0,4.0,6.0,8.0,7.0,6.0,1.0,1.0,7.0,7.0,8.0,8,6.0,3.0,6.0,6.0,4.0,5.0,4.0,3.0,10.0,8.0,9.0,7.0,6,7.0,9.0,7.0,8.0,5.454545454545453,28.0,28.0,28.0
4195,SB_16__16__11,SB_16__16,2018-01-14 00:00:00,2018-02-11 00:00:00,2018-03-11 00:00:00,2018-04-08 00:00:00,Whatsapp,598.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,8.0,9.0,8.0,1.0,7.0,10.0,10.0,9.0,10,10.0,10.0,10.0,10.0,2.0,5.0,5.0,4.0,10.0,8.0,10.0,10.0,10,10.0,10.0,10.0,10.0,1.818181818181813,28.0,28.0,28.0
4196,SJ_17__17__11,SJ_17__17,2018-01-14 00:00:00,2018-02-11 00:00:00,2018-03-11 00:00:00,2018-04-08 00:00:00,Yoga App,610.0,1.0,2.0,6.0,7.0,7.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1,8.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4,4.0,1.0,1.0,1.0,5.454545454545453,28.0,28.0,28.0
4198,FK_19__19__11,FK_19__19,2018-01-14 00:00:00,2018-02-11 00:00:00,2018-03-11 00:00:00,2018-04-08 00:00:00,BFV,65.0,2.0,1.0,5.0,7.0,7.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1,2.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5,5.0,1.0,1.0,1.0,5.454545454545453,28.0,28.0,28.0
4199,LF_20__20__11,LF_20__20,2018-01-15 00:00:00,2018-02-12 00:00:00,2018-03-12 00:00:00,2018-04-09 00:00:00,Igraal,263.0,2.0,1.0,5.0,7.0,7.0,7.0,8.0,1.0,1.0,1.0,2.0,2.0,8.0,1.0,1.0,1,5.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,3.6363636363636402,28.0,28.0,28.0
4200,AF_21__21__11,AF_21__21,2018-01-15 00:00:00,2018-02-12 00:00:00,2018-03-12 00:00:00,2018-04-09 00:00:00,Skype,478.0,2.0,1.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1,4.0,1.0,1.0,1.0,7.2727272727272805,28.0,28.0,28.0
4213,HL_1__34__11,HL_1__34,2018-02-06 00:00:00,2018-03-08 00:00:00,2018-04-10 00:00:00,2018-05-16 00:00:00,leo,306.0,2.0,1.0,3.0,4.0,4.0,4.0,8.0,10.0,10.0,9.0,1.0,3.0,8.0,7.0,7.0,4,5.0,9.0,10.0,10.0,5.0,3.0,3.0,4.0,10.0,10.0,8.0,9.0,9,10.0,10.0,10.0,6.0,1.818181818181813,30.0,33.0,36.0
4214,HL_2__35__11,HL_2__35,2018-02-10 00:00:00,2018-03-15 00:00:00,2018-04-17 00:00:00,2018-05-16 00:00:00,Whats App,598.0,2.0,2.0,1.0,1.0,1.0,1.0,10.0,9.0,9.0,9.0,1.0,8.0,9.0,9.0,9.0,9,10.0,10.0,10.0,10.0,9.0,9.0,9.0,6.0,9.0,9.0,9.0,10.0,10,9.0,10.0,10.0,9.0,0.0,33.0,33.0,29.0
